"","n_unique_temps","curve_ID","study_ID","species_ID","given_trait_name","Trait.Group","Trait.motivation","organization","curve_type","land_or_sea","abs_latitude","habitat_water","dataset_type","topt_TF","thermal_min_TF","thermal_max_TF","increasing_side_TF","decreasing_side_TF","n_unique_temps_capped"
"425",5,425,"2_0043","SP83","critical-swimming-speed","Locomotion","negative","individual","batch-acclim","terrestrial",39.1,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"426",5,427,"2_0043","SP84","critical-swimming-speed","Locomotion","negative","individual","batch-acclim","terrestrial",39.1,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"427",6,428,"2_0054","SP91","tank-specific-growth-rate","Somatic Growth","autonomic","individual","batch-acclim","terrestrial",41.72596,"freshwater","unbounded_decreasing",FALSE,FALSE,FALSE,FALSE,TRUE,"6"
"428",4,430,"2_0055","SP92","burst-swim-speed","Locomotion","negative","individual","acute-change","oceanic",27.43207,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"429",4,429,"2_0055","SP92","burst-swim-speed","Locomotion","negative","individual","acute-change","oceanic",27.43207,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"430",5,432,"2_0055","SP92","aerobic-scope","Metabolism","voluntary","internal","acute-change","oceanic",27.43207,"marine","left_bound_withopt",TRUE,TRUE,FALSE,TRUE,FALSE,"5"
"431",5,431,"2_0055","SP92","aerobic-scope","Metabolism","voluntary","internal","acute-change","oceanic",27.43207,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"5"
"432",8,433,"2_0058","SP35","standardized-growth","Somatic Growth","autonomic","individual","batch-acclim","terrestrial",59,"freshwater","left_bound_withopt",TRUE,TRUE,FALSE,TRUE,FALSE,"7+"
"433",8,434,"2_0058","SP35","standardized-growth","Somatic Growth","autonomic","individual","batch-acclim","terrestrial",59,"freshwater","full_curve",TRUE,TRUE,TRUE,TRUE,TRUE,"7+"
"434",8,435,"2_0058","SP35","standardized-growth","Somatic Growth","autonomic","individual","batch-acclim","terrestrial",59,"freshwater","full_curve",TRUE,TRUE,TRUE,TRUE,TRUE,"7+"
"435",12,437,"2_0062","SP98","aerobic-scope","Metabolism","voluntary","internal","acute-change","terrestrial",49.2655,"freshwater","right_bound_withopt",TRUE,FALSE,TRUE,FALSE,TRUE,"7+"
"436",13,436,"2_0062","SP98","aerobic-scope","Metabolism","voluntary","internal","acute-change","terrestrial",49.2655,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"7+"
"437",14,439,"2_0062","SP98","maximum-swimming-speed","Locomotion","negative","individual","acute-change","terrestrial",49.2655,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"7+"
"438",13,438,"2_0062","SP98","maximum-swimming-speed","Locomotion","negative","individual","acute-change","terrestrial",49.2655,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"7+"
"439",8,440,"2_0067","SP101","aerobic-scope","Metabolism","voluntary","internal","batch-acclim","terrestrial",37.22,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"7+"
"440",8,441,"2_0068","SP102","specific-growth-rate-mass","Somatic Growth","autonomic","individual","acute-change","oceanic",63.56406,"marine","full_curve",TRUE,TRUE,TRUE,TRUE,TRUE,"7+"
"441",5,442,"2_0076","SP92","burst-swim-speed","Locomotion","negative","individual","acute-change","oceanic",23.4438,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"442",5,443,"2_0076","SP92","routine-metabolism","Metabolism","autonomic","internal","acute-change","oceanic",23.4438,"marine","left_bound",FALSE,TRUE,FALSE,TRUE,FALSE,"5"
"443",6,444,"2_0077","SP110","proportion-hatched","Reproduction","autonomic","population","batch-acclim","oceanic",41.48902,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"6"
"444",4,445,"2_0078","SP9","maximum-metabolism","Metabolism","negative","internal","batch-acclim","oceanic",57.57662,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"445",8,451,"2_0084","SP76","survival","Survival","autonomic","population","batch-acclim","oceanic",42.91667,"marine","right_bound_withopt",TRUE,FALSE,TRUE,FALSE,TRUE,"7+"
"446",8,448,"2_0084","SP45","survival","Survival","autonomic","population","batch-acclim","oceanic",31.03277,"marine","full_curve",TRUE,TRUE,TRUE,TRUE,TRUE,"7+"
"447",7,449,"2_0084","SP76","development-rate","Reproduction","autonomic","population","batch-acclim","oceanic",42.91667,"marine","left_bound_withopt",TRUE,TRUE,FALSE,TRUE,FALSE,"7+"
"448",7,446,"2_0084","SP45","development-rate","Reproduction","autonomic","population","batch-acclim","oceanic",31.03277,"marine","left_bound_withopt",TRUE,TRUE,FALSE,TRUE,FALSE,"7+"
"449",6,450,"2_0084","SP76","early-life-growth-rate-length","Somatic Growth","autonomic","individual","batch-acclim","oceanic",42.91667,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"6"
"450",6,447,"2_0084","SP45","early-life-growth-rate-length","Somatic Growth","autonomic","individual","batch-acclim","oceanic",31.03277,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"6"
"451",5,452,"2_0104","SP126","maximum-metabolism","Metabolism","negative","internal","batch-acclim","terrestrial",44.23992,"freshwater","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"5"
"452",5,453,"2_0104","SP126","resting-metabolism","Metabolism","autonomic","internal","batch-acclim","terrestrial",44.23992,"freshwater","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"5"
"453",13,454,"2_0114","SP134","resting-heart-rate","Metabolism","autonomic","internal","acute-change","oceanic",34.43077,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"7+"
"454",9,455,"2_0116","SP55","critical-swimming-speed","Locomotion","negative","individual","acute-change","terrestrial",68.75,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"7+"
"455",4,461,"2_0044","SP85","resting-metabolism","Metabolism","autonomic","internal","acute-change","terrestrial",24.82944,"brackish","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"456",4,459,"2_0044","SP85","maximum-metabolism","Metabolism","negative","internal","acute-change","terrestrial",24.82944,"brackish","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"457",4,457,"2_0044","SP85","aerobic-scope","Metabolism","voluntary","internal","acute-change","terrestrial",24.82944,"brackish","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
